"","pheno1"
"rs45997766",0.132149537150984
"c1.loc96.1",0.170377774225107
"rs32662997",0.208972398310483
"rs29611294",0.208972398310538
"rs29609526",0.208972398310538
"rs33299937",0.693863980322901
"rs13476332",0.693863980322993
"c2.loc3.7",0.765552184196142
"c2.loc3.9",0.820428209315488
"c2.loc4",0.8525328970475
"rs13476335",0.859705750884191
"Affy_4430433etal",0.859705750829627
"c2.loc4.4",0.783492305651232
"c2.loc4.6",0.704031518777533
"c2.loc4.8",0.622574659070917
"c2.loc5",0.540615672978413
"c2.loc5.1",0.459821036726592
"c2.loc5.3",0.381930494715372
"c2.loc5.5",0.30863899321112
"c2.loc5.7",0.241475347734444
"c2.loc5.9",0.181695208118593
"c2.loc6.1",0.130203733667611
"c2.loc6.3",0.0875175368490645
"c2.loc6.5",0.053767686973187
"rs33562363",0.0287382189023751
"c2.loc6.8",0.0462365989755595
"c2.loc7",0.0670276270266157
"c2.loc7.2",0.0897943398092702
"rs13476350",0.113001719850328
"c2.loc7.5",0.115767607082742
"rs13476352",0.113390304861494
"c2.loc7.8",0.140555924340644
"c2.loc7.9",0.16967286109441
"c2.loc8.1",0.199690071258327
"c2.loc8.3",0.229402550551497
"c2.loc8.5",0.257606873599314
"rs29825025",0.283260819571654
"rs13476355",0.295444147349765
"c2.loc8.9",0.26005670530622
"c2.loc9.1",0.223118069802584
"c2.loc9.3",0.186093119048689
"Affy_PC2_15",0.150478447728403
"c2.loc9.6",0.191983476244562
"c2.loc9.8",0.234237888913637
"rs13476358",0.274307471026159
"rs27126014",0.182596526503659
"rs29503212",0.182596526506943
"c2.loc10.3",0.188746660807026
"c2.loc10.5",0.194648588387667
"c2.loc10.6",0.200271513731583
"c2.loc10.8",0.205588528675036
"rs27125983",0.210577046992701
"rs27125935",0.157935443371295
"c2.loc11.3",0.204139988594689
"rs6384589",0.245169496668605
"rs13476363",0.24516949666866
"rs27144318",0.245169657636398
"rs33092900",0.245169657636404
"c2.loc11.7",0.246323827629068
"rs13476364",0.242066693684504
"rs27127331",0.242066693684491
"rs49733425",0.242066620036516
"rs27140323",0.242066620036491
"c2.loc12.1",0.222147275460441
"rs6292983",0.19830654794481
"rs27136990",0.198306547944779
"rs27137272",0.198304555116664
"rs13476379",0.197342834194475
"rs6193345",0.198298074287592
"c2.loc12.8",0.193820530058383
"rs29866286",0.185128215769325
"rs27219279",0.184974680948655
"rs52428815",0.118006014782509
"rs6286688",0.118006014782391
"rs33287256",0.100620724062529
"rs32869517",0.100620724079026
"rs33279854",0.0572348994894834
"rs13476386",0.0572348995008825
"rs27186439",0.0572639863655731
"rs33369549",0.057263986365604
"c2.loc13.7",0.0934896308446256
"c2.loc13.9",0.137137700707201
"c2.loc14.1",0.184758062097733
"rs27195273",0.232084684535585
"rs33136036",0.232084684519323
"c2.loc14.4",0.203010322372442
"rs13476390",0.171197493767111
"c2.loc14.6",0.115218208993858
"rs33081937",0.0660826182905964
"rs27184053",0.0660826182904977
"rs27185513",0.0429981907705919
"rs13465578",0.042021800820385
"c2.loc15.2",0.0419801524533817
"c2.loc15.3",0.0413766758927199
"c2.loc15.5",0.040197649458964
"c2.loc15.7",0.0384779446709578
"c2.loc15.9",0.0362982275571176
"c2.loc16",0.0337727978563436
"rs32863453",0.0310317119851789
"c2.loc16.4",0.0411556368527986
"c2.loc16.6",0.0525356039651861
"c2.loc16.8",0.0650095731792601
"c2.loc17",0.078383166694997
"rs13476408",0.0924398565531931
"rs33734426",0.0924398565534523
"c2.loc17.3",0.0932292637240519
"rs230572488",0.0919853078768642
"rs49829810",0.0922755769530967
"rs51006262",0.0922755769533436
"rs13476413",0.101786544816417
"rs33371101",0.224925484539315
"rs13474428",0.224925484539883
"rs13459060",0.210152912645962
"rs28204077",0.210523455713496
"rs13476419",0.210523455713842
"rs32942981",0.21081892973172
"rs33645392",0.210818929732029
"rs29963019",0.211219800684809
"rs261548625",0.211219800685117
"rs13476423",0.211612285351512
"rs13476425",0.211612285351815
"rs13476427",0.211996354378432
"rs33169514",0.212372051764672
"rs27168911",0.212372051764975
"rs13476429",0.21271241220616
"c2.loc19",0.195056897684063
"c2.loc19.1",0.17616357612854
"c2.loc19.3",0.156606860001571
"rs29781174",0.136993369226804
"c2.loc19.7",0.120362812742743
"rs3699934",0.0996814575184521
"rs48574562",0.0996814575185878
"rs27159829",0.0998760087075166
"rs13476435",0.100065207892639
"rs3709811",0.100065207892794
"rs29522142",0.100248978220272
"rs32903643",0.100427121419183
"rs27145737",0.100427121419232
"rs27206251",0.0502739041669531
"rs6323034",0.0503048504621275
"rs29971702",0.0503048504622571
"rs13476452",0.0747207050448783
"rs50161039",0.00017062461892925
"rs32887404",0.000170624618941594
"rs27129544",0.000219882741011788
"rs27142415",0.000219882740999445
"rs27157469",0.00649729391303763
"rs51648516",0.00649729391219211
"rs27142127",0.00518943561456133
"c2.loc21.4",0.0230172967373325
"rs27141972",0.0522830174088032
"rs45805909",0.0522830174090131
"rs33052660",0.115378318472952
"rs13476466",0.115647611840439
"rs33189126",0.115647611840532
"rs27123557",0.115771711268346
"rs13476467",0.115942252901845
"c2.loc22.2",0.151930754226454
"c2.loc22.3",0.191226682152222
"c2.loc22.5",0.231992874346711
"rs27156828",0.272149796513154
"c2.loc22.8",0.222426586151325
"rs27156779",0.17230240851066
"rs27157693",0.172302408510536
"rs27142767",0.101854450566913
"rs33464767",0.101854450566864
"rs29626286",0.101916790178452
"rs27918259",0.101916790178329
"c2.loc23.3",0.0208688729814612
"rs27918174",0.00107026286841481
"rs13476473",0.00107026286843332
"c2.loc23.6",0.00314671802583508
"rs27947458",0.00608895823126573
"c2.loc23.8",0.00105630157106963
"rs3711308",0.000164134200559878
"rs29722660",0.000164134200559878
"rs6265423",0.000165010777886791
"rs48903266",0.000165010777886791
"rs27908812",0.00383492690968667
"rs27952986",0.0037722405470115
"rs46538890",0.0119904641130793
"c2.loc24.6",0.0282365531080448
"rs27901995",0.0492249885192759
"rs32934498",0.0492249885192512
"rs28328937",0.0161434048725928
"rs29627139",0.0161434048725496
"rs47816996",0.0161369984259768
"rs48302907",0.0161369984259892
"rs27929487",0.0234908735264284
"rs27929347",0.0234908735326062
"rs3720957",0.0316229097380534
"rs3706153",0.0316217145949658
"rs33185243",0.0316008229596956
"rs27897848",0.0316008229596771
"rs29909943",0.031576902492954
"rs33671001",0.0315769024929355
"rs13476499",0.0315502016051075
"rs29668627",0.031550201605163
"c2.loc25.9",0.106130788856438
"rs33083288",0.220204230119998
"rs27927606",0.22020423012001
"rs27912607",0.139482872370276
"rs27913440",0.139482872370128
"rs13476503",0.155770974623692
"rs47801450",0.155770974623704
"c2.loc26.4",0.22741383247312
"c2.loc26.6",0.306271550703532
"c2.loc26.8",0.385107094616476
"rs27908481",0.456954737381281
"c2.loc27.2",0.431258343455646
"c2.loc27.4",0.399535657823158
"c2.loc27.6",0.3629779482848
"c2.loc27.8",0.323255468938446
"c2.loc27.9",0.282268521932548
"rs6201706",0.241860602283672
"rs6247544",0.240575343952778
"rs29714894",0.258198139111323
"rs3663027",0.269527504319938
"c2.loc28.6",0.269260021251163
"rs27923118",0.268992634563564
"rs48912331",0.268992634563348
"rs48958172",0.268843712320371
"c2.loc29.1",0.374448852318096
"c2.loc29.2",0.483300826141119
"rs13476520",0.582775557116511
"c2.loc29.6",0.684147493328401
"rs3672719",0.761001076524331
"rs27924920",0.761001076523899
"rs13476526",0.760377553739674
"c2.loc30.1",0.779614992046416
"c2.loc30.3",0.787441669967023
"c2.loc30.5",0.783047228975512
"rs13476531",0.766753889340141
"c2.loc30.9",0.78136229024024
"c2.loc31.1",0.778525018085259
"c2.loc31.3",0.757622694101344
"rs29863279",0.720515714380897
"rs28038082",0.59397383131497
"rs32870391",0.593973831314131
"rs28054403",0.593196841889312
"rs33251754",0.593196841888867
"c2.loc31.9",0.699133315469911
"rs52111367",0.796794286568705
"rs28002412",0.796794286568107
"c2.loc32.1",0.798709530945936
"rs6318340",0.783577553087962
"rs28041963",0.783577553087413
"rs28006671",0.923229310330171
"rs28039503",0.923229310329473
"c2.loc32.5",0.910689154316458
"rs3709716",0.878570089124322
"rs28024010",0.878570089086514
"rs45907259",0.842247430238356
"rs28051456",0.781423016702557
"rs33573911",0.781423016654689
"rs28058008",0.718484214653539
"rs13476540",0.718484214652749
"c2.loc33.2",0.80382312446542
"rs33036606",0.882106637047236
"UNC020085719",0.882106637103176
"rs28006137",0.914287188341321
"rs6314726",0.914287188340328
"c2.loc33.5",0.913008951177169
"rs262554786",0.911731029511919
"rs28014358",0.911731029510906
"rs6302554",0.910431226412788
"rs261180547",0.910431226411628
"c2.loc33.9",0.814742748819326
"rs33044824",0.70781732682628
"rs33364760",0.707817326826224
"rs32879174",0.754897105655532
"c2.loc34.3",0.617857066467176
"rs27980434",0.483862019836676
"rs45637237",0.483862019828801
"rs27983809",0.468956664160263
"rs33749848",0.468956664144543
"rs27983691",0.444380195608112
"rs33134938",0.444380195608069
"rs3715385",0.444614146423774
"rs226268013",0.444614146515788
"rs13476553",0.547645580108487
"rs28006972",0.547645580108622
"rs3022885",0.547699081436749
"rs33088023",0.547699081457647
"c2.loc35.2",0.568742724671266
"rs6305730",0.577649400816839
"rs27988512",0.577649400816889
"c2.loc35.5",0.618758719815427
"c2.loc35.7",0.652050054692268
"c2.loc35.8",0.675644037104008
"rs33281348",0.688563960275263
"c2.loc36.2",0.696701303707382
"c2.loc36.3",0.697381237198811
"c2.loc36.5",0.690514984996762
"rs8263080",0.6765053535753
"rs27974255",0.676505353575516
"c2.loc36.8",0.821340712350718
"rs32936671",0.940679616683369
"rs29957293",0.720203735940255
"c2.loc37.2",0.777111903396965
"rs6275559",0.828269466125385
"rs29505018",0.82826946612573
"rs27991749",0.973146939553457
"rs28337414",0.973146939553729
"c2.loc37.5",1.02692893921061
"rs28337407",1.05912299194981
"rs28337139",1.05912299194988
"rs33890360",1.08424129265006
"rs27976967",1.10784446609803
"rs33660776",0.759258778491428
"c2.loc38.2",0.780996642014491
"c2.loc38.4",0.800357609124664
"c2.loc38.6",0.817097964057192
"c2.loc38.8",0.831032284585026
"c2.loc38.9",0.84204046733793
"c2.loc39.1",0.850070998856219
"rs13476571",0.855140316067264
"rs13476573",0.745666704421207
"c2.loc39.6",0.745250231330966
"rs47442387",0.744833354660553
"rs33069530",0.744833354660627
"c2.loc39.9",0.775358117783172
"rs27982516",0.772007455864271
"UNC020097695",0.771966595054592
"rs33706492",0.771966595054382
"rs27942036",0.61255356402486
"rs29913687",0.612553564024854
"rs216102912",0.771545112275077
"rs27993528",0.771545112275201
"c2.loc40.6",0.70704760954542
"rs13459064",0.630287793554542
"rs27963563",0.630287793554702
"rs3713848",0.795581910956626
"rs48080459",0.795581910956842
"rs3699089",0.795582341708899
"rs27944290",0.795582341708843
"c2.loc41.1",0.740320529408777
"c2.loc41.3",0.671286977628881
"c2.loc41.5",0.591789677108245
"c2.loc41.7",0.506604610154529
"rs13476589",0.421050805790455
"c2.loc42.1",0.394376310241316
"c2.loc42.2",0.365489845118487
"c2.loc42.4",0.334896513050323
"c2.loc42.6",0.303204911362631
"c2.loc42.8",0.271087870521428
"c2.loc43",0.239234691873899
"c2.loc43.2",0.208301840611023
"c2.loc43.4",0.178869309605265
"rs33691549",0.151408376834243
"rs29674390",0.173324567958494
"rs29556665",0.173324567958512
"rs33548881",0.174466096622613
"rs28016952",0.173324413854299
"rs48292852",0.173324413854206
"rs28015970",0.117737816260523
"rs28324590",0.117737816260443
"UNC020313672",0.118659926628444
"rs28315888",0.117702779572047
"c2.loc44.5",0.0898170603422689
"c2.loc44.6",0.0639379383060579
"c2.loc44.8",0.0414849359017922
"rs28302337",0.0235472757501429
"rs33228399",0.116526928374829
"rs3722345",0.116526928375008
"c2.loc45.3",0.103583686435463
"c2.loc45.4",0.0894805945598436
"rs32946035",0.074999124092382
"rs28047718",0.0749991240923635
"rs33688548",0.0749725917125982
"rs29675771",0.0749725917021742
"rs3667007",0.0596143429635446
"rs13476609",0.0596143429635199
"c2.loc46.1",0.0635568650113364
"rs28046678",0.0662617958817181
"rs28044160",0.0662617958817243
"rs49162769",0.0662617958817243
"rs33304778",0.0662619473059776
"rs13476621",0.0662619473060393
"c2.loc46.5",0.1091198784389
"rs27444472",0.16000161307049
"rs33245943",0.160001613070533
"rs6314788",0.129202832478587
"rs27383695",0.129202832478667
"rs29769690",0.216221610188773
"rs6230107",0.216221610188934
"rs32951070",0.216221610198061
"c2.loc47.1",0.265411957947182
"c2.loc47.3",0.316148206967682
"c2.loc47.4",0.365385049503305
"c2.loc47.6",0.410044939417237
"rs27364402",0.447634393409258
"rs27415075",0.447634393409295
"rs4223268",0.447634000443896
"rs33295822",0.447634000443705
"rs33268513",0.319900489447102
"rs33152575",0.31990048945191
"c2.loc48.2",0.416088228251813
"rs33297868",0.514728668742648
"c2.loc48.5",0.429478093667201
"rs27365028",0.341715712145545
"rs27397133",0.341715712147576
"rs6170908",0.344016353344447
"rs49936782",0.344016353344126
"rs33234734",0.154711556938005
"rs27396276",0.154711556937616
"rs218638789",0.075885800689086
"rs33228571",0.0758858006889749
"c2.loc49.3",0.0732823075263676
"c2.loc49.5",0.069096543099743
"c2.loc49.7",0.0635586453387941
"rs29517499",0.0570740035766903
"c2.loc50",0.104863578319474
"rs27388828",0.161353783066662
"rs27380548",0.161353783066761
"rs27380374",0.161354008366558
"rs27392681",0.161354008366552
"c2.loc50.4",0.155805192638197
"rs6164718",0.143654230599743
"rs33426963",0.143654230599892
"c2.loc50.7",0.274386111704204
"rs52195176",0.43407104187691
"rs27365444",0.434071041877175
"rs29672796",0.434071622844852
"rs48617653",0.434071622844821
"rs3721532",0.394750593697915
"rs27391880",0.394750593639024
"c2.loc51.2",0.314921180602012
"rs3695682",0.232835680785111
"rs27391379",0.232835680785061
"c2.loc51.4",0.278874951040058
"rs6380668",0.316823710065699
"rs27404923",0.316823710065804
"c2.loc51.7",0.349059766045409
"rs27389377",0.368035696815872
"UNCHS006009",0.368035696815835
"UNC3665445",0.315815921774053
"UNC3666435",0.315815921773942
"UNCHS006018",0.315816007611411
"JAX00098064",0.315816007611547
"rs13469470",0.39212129772916
"rs45636082",0.392121297729278
"rs13476676",0.380322811104176
"rs45725414",0.380322811104133
"rs33338462",0.380322768609761
"rs48168187",0.380322768609792
"rs6256701",0.381429464567517
"rs27443112",0.381429464567369
"c2.loc52.7",0.299264319576042
"rs29504849",0.215510184189849
"rs49154519",0.215510184189337
"rs27431060",0.0373403445982356
"c2.loc53.1",0.0668592735190763
"rs6323360",0.102601429108778
"rs27446983",0.122066043827705
"c2.loc53.5",0.161105393438356
"rs50548599",0.202076126764412
"rs33188980",0.20207612676448
"c2.loc53.8",0.202386562649213
"c2.loc53.9",0.200445147964971
"c2.loc54.1",0.196261580162898
"rs27472920",0.189998427274742
"rs6242654",0.18998720391477
"rs13476689",0.189986695863692
"rs27469498",0.189986695863501
"c2.loc54.6",0.0863030805553483
"rs33051394",0.0224709718493391
"rs27508892",0.0224216312339514
"rs33591583",0.0428381917110842
"c2.loc55.1",0.0236423480605337
"rs27493247",0.00980419310270743
"rs27474179",0.0150512838895745
"rs27524311",0.0150512838940613
"rs6208879",0.0210447649386149
"rs46123095",0.0210447649386211
"rs6318808",0.0137874476432975
"rs33662570",0.0137874476432914
"UNC020317359",0.0137874192299396
"rs29716654",0.0137874192299396
"rs33491937",0.0137874192727464
"rs33283452",0.0137874192727464
"rs50748091",0.0137874192727588
"c2.loc56.1",0.0215059070006143
"c2.loc56.2",0.0307880813600108
"c2.loc56.4",0.0413553792675321
"rs51927292",0.0528396230864433
"rs52710187",0.0528396230864618
"rs3681694",0.0527738739928875
"rs27506268",0.0233653810041303
"rs29538830",0.0233653810040871
"rs29969758",0.0233652822776297
"rs29556426",0.0233652822776235
"rs27505237",0.0234555990745696
"rs27491076",0.08693598977673
"rs28271895",0.0869359897769089
"c2.loc57.3",0.118283119812726
"rs13476709",0.151417022624074
"rs27455097",0.151417022624123
"c2.loc57.6",0.152292205464069
"rs33376011",0.150044545927677
"rs50126298",0.150044545927671
"rs27455574",0.150044067524395
"rs33213953",0.149812883544899
"rs27426466",0.0528786290520792
"rs27426815",0.0528786290519619
"rs3708146",0.0528782930045582
"rs27434419",0.0528782930045458
"c2.loc58.4",0.0391635870074281
"rs6381234",0.0262548383248744
"c2.loc58.7",0.0583049991108791
"rs32914740",0.101691928500733
"rs13476723",0.101691928500819
"rs27456955",0.101202312343277
"rs27440124",0.101202312343314
"rs27440098",0.12320891913662
"c2.loc59.3",0.166245680581089
"rs33267022",0.211914609067192
"rs27457781",0.211914609067321
"c2.loc59.7",0.295653575291945
"rs46878901",0.382751495138914
"rs32933236",0.382751495138994
"rs27422339",0.382746452291798
"rs27425113",0.382746452291841
"rs13476740",0.400906677346754
"UNC020174288",0.400906677376174
"rs3686617",0.420484726899844
"rs33755694",0.420484726899838
"rs33113924",0.420485279617163
"rs13476750",0.420485279617379
"c2.loc60.5",0.560298399257545
"rs27468826",0.6914595806234
"rs46602832",0.691459580680975
"rs6374387",0.733526407868085
"rs47779992",0.733526407904325
"rs3708635",0.745610618248565
"rs27434257",0.745610618241992
"rs29575143",0.737324300592015
"rs27446664",0.737324300585498
"rs33446094",0.729086669287785
"rs33001215",0.729086669281323
"rs45841265",0.720896637915872
"rs27446097",0.720896637909213
"rs6411422",0.548235910989945
"rs27430758",0.540754728542779
"rs33374230",0.54075472853728
"rs3662407",0.569153529444819
"rs8264884",0.548542388872219
"rs32869127",0.541232179284478
"rs27259268",0.5412321792788
"rs27259196",0.534433793239682
"rs27244868",0.704252097854057
"rs51331125",0.704252097847842
"rs4223510",0.696053291759262
"c2.loc62.5",0.659545024890687
"c2.loc62.7",0.60793199284911
"rs48248491",0.544580277077938
"c2.loc63",0.525938230414773
"c2.loc63.2",0.494478882224408
"rs13476784",0.45282577440593
"rs27231678",0.452825774400691
"c2.loc63.5",0.442441763890569
"c2.loc63.7",0.428716769486364
"c2.loc63.9",0.411829633260771
"c2.loc64.1",0.392119464029655
"rs27285185",0.370063651795022
"rs33742727",0.370063651792436
"rs27268196",0.366805172496724
"rs27268155",0.36680517249415
"rs51176438",0.363534654803808
"rs27252871",0.363534654801635
"c2.loc64.7",0.66226424402697
"rs29523263",1.01358125624045
"rs29716787",1.01358125623716
"rs218995235",1.22420574509586
"c2.loc65.1",1.13584224512918
"rs27237140",0.997630914891785
"rs33733849",0.997630914896408
"c2.loc65.4",0.902507903569537
